Season,Name,Team,Level,Age,G,AB,PA,AVG,H,HR,R,BB/K,Spd,Pull%,LD%,GB/FB,HBP,PlayerId
2014,"Brock Stassi","PHI","AA",24,124,440,489,0.231818181,102,8,49,0.795918367,3.7645000458607867,0.48860759,0.172236503,1.220689655,6,"12244"
2015,"Brock Stassi","PHI","AA",25,133,466,554,0.300429184,140,15,76,1.222222222,2.8934005952591413,0.52300242,0.203931203,1.103896103,1,"12244"
2014,"Jason Krizan","DET","AA",25,124,464,525,0.293103448,136,7,68,1.127659574,4.6250793061041975,0.44103774,0.208633093,1.340425531,1,"12394"
2015,"Jason Krizan","DET","AA",26,114,414,475,0.265700483,110,8,53,1.186046511,4.562806601257064,0.43307087,0.232432432,1.605504587,0,"12394"
2016,"Jason Krizan","DET","AA",27,95,356,406,0.292134831,104,9,46,1.666666666,3.8577135861882965,0.51343284,0.247734138,1.110169491,0,"12394"
2013,"Eugenio Suarez","DET","AA",21,111,442,496,0.253393665,112,9,53,0.469387755,4.398586340276663,0.50867052,0.210059171,1.022727272,6,"12552"
2013,"Alex Dickerson","PIT","AA",23,126,451,491,0.288248337,130,17,61,0.314606741,4.77335634682847,0.38043478,0.157746478,1.006711409,8,"12649"
2016,"Dillon Thomas","COL","AA",23,111,374,419,0.288770053,108,4,39,0.288659793,4.135662139885731,0.34751773,0.21942446,1.932432432,11,"12719"
2013,"Tyler Collins","DET","AA",23,129,466,530,0.240343347,112,21,67,0.418032786,2.5974643004232094,0.44,0.154069767,0.753012048,8,"12723"
2014,"Andy Burns","TOR","AA",23,133,495,553,0.254545454,126,15,71,0.414141414,6.325169362389312,0.46191646,0.14467005,0.947976878,6,"12779"
2013,"Brian Goodwin","WSN","AA",22,122,456,533,0.25,114,10,81,0.545454545,7.12943288195127,0.43823529,0.118181818,1.108695652,8,"12858"
2015,"Brian Goodwin","WSN","AA",24,114,429,472,0.226107226,97,8,58,0.40860215,6.118276599957165,0.45722714,0.138138138,1.064748201,2,"12858"
2013,"James McCann","DET","AA",23,119,441,486,0.27664399,122,8,50,0.352941176,2.8473541384028813,0.48076923,0.211111111,1.535714285,7,"12859"
2014,"Francisco Lindor","CLE","AA",20,88,342,387,0.277777777,95,6,51,0.655737704,6.760957201691562,0.47330961,0.156934306,1.381443298,1,"12916"
2014,"Alen Hanson","PIT","AA",21,118,482,527,0.280082987,135,11,64,0.352272727,7.230451288431043,0.48379052,0.118863049,0.982558139,3,"12926"
2016,"Phillip Evans","NYM","AA",23,96,361,386,0.335180055,121,8,50,0.316666666,2.11642731852843,0.43046358,0.237288135,1.008928571,4,"12950"
2014,"Willy Garcia","PIT","AA",21,126,439,474,0.271070615,119,18,59,0.165517241,5.665681665610888,0.48322148,0.10034602,1.13114754,3,"12956"
2014,"Kelby Tomlinson","SFG","AA",24,126,433,494,0.267898383,116,1,63,0.536585365,7.9912467243895,0.27653631,0.119658119,2.05940594,5,"13005"
2017,"Mitch Walding","PHI","AA",24,99,351,401,0.236467236,83,25,52,0.346456692,4.0836178164996095,0.47787611,0.183035714,0.605263157,4,"13006"
2012,"Chris Colabello","MIN","AA",28,134,496,562,0.284274193,141,19,78,0.5,2.1998098025,0.53300733,0.204488778,1.071428571,13,"13051"
2015,"Josh Bell","PIT","AA",22,96,368,427,0.307065217,113,5,47,0.88,5.252837818585595,0.38670695,0.158385093,1.53271028,2,"13145"
2015,"Wynton Bernard","DET","AA",24,135,534,587,0.301498127,161,4,78,0.520547945,7.417159842160935,0.47121535,0.215730337,1.982905982,4,"13408"
2014,"Christian Walker","BAL","AA",23,95,366,411,0.300546448,110,20,58,0.457831325,3.418634288992264,0.49825784,0.166077738,0.84375,3,"13419"
2015,"Cameron Perkins","PHI","AA",24,100,377,418,0.251989389,95,11,51,0.471698113,4.807004622106154,0.56456456,0.163522012,1.015151515,7,"13444"
2016,"Christian Lopes","TOR","AA",23,108,404,450,0.294554455,119,3,56,0.464788732,4.8708223269528705,0.45103858,0.205438066,0.977443609,8,"13472"
2015,"Dwight Smith Jr.","TOR","AA",22,117,460,512,0.265217391,122,7,74,0.734375,4.054418569352681,0.38847118,0.17048346,1.629032258,2,"13473"
2016,"Dwight Smith Jr.","TOR","AA",23,126,471,527,0.265392781,125,15,56,0.494505494,5.074824163321217,0.40463918,0.166666666,1.386363636,5,"13473"
2013,"Jose Ramirez","CLE","AA",20,113,482,533,0.271784232,131,3,78,0.951219512,7.487839482571884,0.42572062,0.167048054,1.166666666,1,"13510"
2017,"Tomas Nido","NYM","AA",23,102,367,404,0.231607629,85,8,41,0.476190476,1.9454272275,0.38511327,0.194719471,1.44,1,"13755"
2014,"Matt Duffy","SFG","AA",23,97,367,417,0.332425068,122,3,53,0.636363636,6.408687491669807,0.35275081,0.132890365,1.46226415,2,"13836"
2014,"Devon Travis","DET","AA",23,100,396,441,0.297979797,118,10,68,0.616666666,7.113189107510965,0.41055718,0.213855421,1.289473684,2,"13862"
2017,"Eric Haase","CLE","AA",24,95,333,381,0.258258258,86,26,59,0.379310344,5.650959024044104,0.48623853,0.168224299,0.618181818,3,"14111"
2017,"Tim Lopes","TOR","AA",23,128,469,526,0.270788912,127,7,49,0.569767441,5.205125706818761,0.46786632,0.180628272,1.652542372,2,"14137"
2016,"Wilmer Difo","WSN","AA",24,104,410,451,0.258536585,106,6,59,0.576271186,6.585591847154563,0.47619048,0.174927113,1.644859813,3,"14320"
2016,"Raimel Tapia","COL","AA",22,104,424,457,0.323113207,137,8,79,0.510204081,6.411279752303268,0.44791667,0.16981132,1.961538461,3,"14350"
2016,"Harold Ramirez","PIT","AA",21,98,379,414,0.306068601,116,2,58,0.318181818,5.936426347201406,0.39875389,0.216129032,2,9,"14387"
2017,"Harold Ramirez","TOR","AA",22,121,444,490,0.265765765,118,6,46,0.492307692,3.4876093414932425,0.38082902,0.182539682,2.21875,6,"14387"
2018,"Harold Ramirez","TOR","AA",23,120,463,505,0.319654427,148,11,60,0.306818181,4.463800977754708,0.38120104,0.183288409,1.463414634,9,"14387"
2015,"Jake Cave","NYY","AA",22,125,505,563,0.26930693,136,2,68,0.43877551,6.238673216018721,0.37889688,0.217821782,2.397849462,5,"14477"
2019,"Jesmuel Valentin","BAL","AA",25,115,403,456,0.255583126,103,8,47,0.47368421,4.502214444231422,0.47588424,0.207119741,0.899224806,4,"14548"
2016,"Jesmuel Valentin","PHI","AA",22,89,341,388,0.275659824,94,5,59,0.678571428,5.531253092442437,0.44368601,0.190140845,0.98275862,1,"14548"
2017,"Wyatt Mathisen","PIT","AA",23,114,375,430,0.272,102,5,43,0.586666666,3.350182131145904,0.45424837,0.226666666,1.188679245,7,"14555"
2015,"Max Moroff","PIT","AA",22,136,523,612,0.292543021,153,7,79,0.63063063,5.358922007515244,0.44930876,0.180929095,1.147435897,1,"14556"
2017,"Carlos Tocci","PHI","AA",21,113,430,474,0.306976744,132,2,59,0.439393939,4.9866289445684995,0.40161725,0.215686274,1.45614035,10,"14558"
2016,"Tzu-Wei Lin","BOS","AA",22,108,372,411,0.223118279,83,2,39,0.618181818,5.623949841566905,0.34782609,0.159235668,1.966292134,0,"14678"
2016,"Harold Castro","DET","AA",22,105,392,416,0.247448979,97,4,41,0.174603174,3.741996404698331,0.43657817,0.248484848,1.275229357,2,"14691"
2017,"Harold Castro","DET","AA",23,106,414,449,0.289855072,120,1,51,0.339622641,6.182640360784908,0.37297297,0.257617728,1.88172043,6,"14691"
2017,"Yu Chang","CLE","AA",21,126,440,508,0.220454545,97,24,72,0.388059701,6.421837820418979,0.47923323,0.213114754,0.804511278,9,"14773"
2015,"Mike Yastrzemski","BAL","AA",24,128,476,536,0.245798319,117,6,63,0.43,5.474205225808746,0.4507772,0.192513368,0.986842105,9,"14854"
2015,"Pat Valaika","COL","AA",22,124,469,512,0.234541577,110,8,56,0.245762711,6.598676694357236,0.36639118,0.202279202,0.904761904,2,"14885"
2016,"Pat Valaika","COL","AA",23,108,431,474,0.269141531,116,13,66,0.294736842,4.9657937182824,0.46264368,0.171686746,0.58045977,2,"14885"
2018,"Dom Nunez","COL","AA",23,92,324,377,0.222222222,72,9,34,0.630136986,2.851684254917323,0.49609375,0.16,0.909090909,2,"15055"
2017,"Jonathan Davis","TOR","AA",25,128,446,546,0.248878923,111,10,75,0.627272727,5.803390238284312,0.45428571,0.157738095,1.160305343,13,"15104"
2016,"Ryan McMahon","COL","AA",21,133,466,535,0.24248927,113,12,49,0.341614906,5.121664370548096,0.41214058,0.191419141,0.9140625,5,"15112"
2016,"Dylan Cozens","PHI","AA",22,134,521,586,0.276391554,144,40,106,0.327956989,6.7785590480339915,0.4516129,0.24024024,0.9765625,0,"15115"
2015,"Carlos Asuaje","BOS","AA",23,131,495,570,0.25050505,124,8,60,0.636363636,5.162018082866663,0.45933014,0.218362282,1.172413793,7,"15197"
2015,"Adam Frazier","PIT","AA",23,103,377,423,0.323607427,122,2,59,0.809523809,5.3815634808060056,0.35087719,0.251515151,1.806818181,3,"15223"
2017,"Austin Wynns","BAL","AA",26,105,370,434,0.281081081,104,10,54,0.8125,2.6908034371431717,0.46925566,0.237785016,1.316831683,7,"15271"
2015,"Mike Tauchman","COL","AA",24,131,508,563,0.293307086,149,3,62,0.666666666,5.890469792723371,0.4,0.153846153,1.388157894,2,"15274"
2015,"J.P. Crawford","PHI","AA",20,86,351,405,0.264957264,93,5,53,1.088888888,6.37881945780576,0.37942122,0.173202614,0.888059701,1,"15491"
2017,"Mike Ford","NYY","AA",24,101,335,417,0.271641791,91,13,61,1.357142857,2.7615848948828896,0.50177936,0.212996389,1.626506024,4,"15585"
2007,"Matt Cepicky","BAL","AA",29,104,362,410,0.240331491,87,15,46,0.366071428,3.749020469545772,0.57421875,0.162055335,0.723577235,1,"1562"
2016,"Dominic Smith","NYM","AA",21,130,484,542,0.301652892,146,14,64,0.675675675,2.871354639512149,0.39518072,0.234146341,1.211267605,3,"15653"
2016,"Rowdy Tellez","TOR","AA",21,124,438,514,0.296803652,130,23,71,0.684782608,3.468740256198508,0.43220339,0.208571428,1.007246376,6,"15679"
2016,"Chance Sisco","BAL","AA",21,112,410,479,0.319512195,131,4,53,0.710843373,2.383415166917301,0.5,0.279635258,1.855421686,4,"15694"
2018,"Gosuke Katoh","NYY","AA",23,118,433,503,0.228637413,99,5,55,0.50406504,4.639830606889463,0.45367412,0.196078431,1.277777777,3,"15697"
2016,"Tyler Wade","NYY","AA",21,133,505,583,0.25940594,131,5,90,0.640776699,7.345430332891199,0.39312039,0.228426395,1.666666666,7,"15730"
2017,"Raudy Read","WSN","AA",23,108,411,442,0.265206812,109,17,44,0.341772151,2.7581203784783246,0.53592814,0.193939393,0.941605839,2,"15766"
2017,"Jose Marmolejos","WSN","AA",24,107,400,454,0.2875,115,14,68,0.556962025,3.9079981357272633,0.43251534,0.219814241,1.597938144,5,"15767"
2016,"Rafael Bautista","WSN","AA",23,136,543,607,0.281767955,153,4,77,0.478723404,7.190501717591481,0.42450766,0.165158371,1.838461538,8,"15769"
2016,"Ryder Jones","SFG","AA",22,126,473,513,0.247357293,117,15,49,0.329113924,1.647651189587592,0.40694789,0.21025641,1.264705882,5,"15982"
2016,"Clint Frazier","CLE","AA",21,89,341,391,0.275659824,94,13,56,0.476744186,5.2987314838624515,0.45173745,0.229838709,1.358024691,3,"15983"
2018,"Taylor Gushue","WSN","AA",24,97,339,386,0.21238938,72,10,42,0.397849462,2.5470191127627064,0.41269841,0.147410358,0.621212121,4,"16098"
2017,"Mike Gerber","DET","AA",24,92,350,394,0.291428571,102,13,62,0.458823529,5.074217659640283,0.42007435,0.233962264,1.071428571,2,"16115"
2016,"Bradley Zimmer","CLE","AA",23,93,340,407,0.252941176,86,14,57,0.486956521,7.824842362143117,0.36956522,0.24537037,1.469696969,8,"16221"
2017,"Pablo Reyes","PIT","AA",23,115,420,483,0.273809523,115,10,62,0.728571428,5.428501176430517,0.41061453,0.227405247,1.086614173,4,"16357"
2017,"Francisco Mejia","CLE","AA",21,92,347,383,0.296829971,103,14,52,0.452830188,4.9157699317239665,0.40531561,0.214285714,1.242718446,5,"16403"
2017,"Richard Urena","TOR","AA",21,129,510,551,0.247058823,126,5,44,0.3,2.3267066776232856,0.42042755,0.136253041,1.191358024,1,"16411"
2018,"Sergio Alcantara","DET","AA",21,120,442,494,0.271493212,120,1,53,0.442105263,4.521952021580786,0.43820225,0.236151603,1.594059405,1,"16417"
2019,"Sergio Alcantara","DET","AA",22,102,324,378,0.24691358,80,2,46,0.676056338,3.30626660513435,0.453125,0.213438735,1.117021276,2,"16417"
2017,"Thairo Estrada","NYY","AA",21,122,495,542,0.301010101,149,6,72,0.607142857,4.324623581978718,0.44369369,0.183294663,1.957983193,8,"16426"
2016,"Christian Arroyo","SFG","AA",21,119,474,517,0.274261603,130,3,57,0.402777777,2.7332550157128446,0.42579075,0.223880597,1.666666666,3,"16434"
2019,"Johneshwy Fargas","SFG","AA",24,127,413,466,0.249394673,103,5,55,0.351063829,7.596308513988521,0.40184049,0.162420382,1.070866141,14,"16446"
2017,"Luis Guillorme","NYM","AA",22,128,481,558,0.282744282,136,1,70,1.309090909,2.6622741894137816,0.28074246,0.197149643,2.346534653,1,"16451"
2016,"Rhys Hoskins","PHI","AA",23,135,498,589,0.281124497,140,38,95,0.568,3.9766645320470184,0.46335079,0.173796791,0.609375,11,"16472"
2019,"Forrest Wall","TOR","AA",23,109,415,469,0.269879518,112,9,70,0.449541284,6.019454850730524,0.42156863,0.18581081,0.785185185,4,"16496"
2017,"Ryan McBroom","TOR","AA",25,96,346,392,0.242774566,84,12,45,0.389610389,1.9514520451604564,0.37956204,0.175373134,0.955752212,12,"16524"
2015,"Yandy Diaz","CLE","AA",23,132,476,564,0.31512605,150,7,61,1.2,3.879922127684698,0.35154394,0.231143552,2.550561797,3,"16578"
2017,"Joshua Fuentes","COL","AA",24,122,414,450,0.306763285,127,15,48,0.260869565,5.481069578544375,0.48328267,0.211838006,0.769230769,6,"16885"
2019,"Derek Hill","DET","AA",23,120,470,526,0.242553191,114,14,78,0.258503401,7.167666964770234,0.40425532,0.196825396,0.931297709,10,"16947"
2015,"Gavin Cecchini","NYM","AA",21,109,439,485,0.316628701,139,7,64,0.763636363,3.8526969148931176,0.39534884,0.247368421,1.166666666,2,"17005"
2016,"Dustin Fowler","NYY","AA",21,132,541,574,0.280961182,152,12,67,0.255813953,7.241706523567145,0.47722343,0.209606986,1.08045977,4,"17098"
2017,"Bobby Bradley","CLE","AA",21,131,467,532,0.250535331,117,23,66,0.450819672,3.5423853887382073,0.40740741,0.197101449,1.25203252,4,"17278"
2018,"Bobby Bradley","CLE","AA",22,97,369,421,0.21409214,79,24,49,0.428571428,3.468047597102383,0.50561798,0.153846153,0.88034188,4,"17278"
2018,"Cole Tucker","PIT","AA",21,133,517,589,0.25918762,134,5,77,0.528846153,7.3027751403000005,0.40330189,0.157384987,1.071428571,6,"17326"
2018,"Willi Castro","CLE","AA",21,97,371,410,0.245283018,91,5,55,0.333333333,6.105930667900825,0.45578231,0.219858156,1.365591397,3,"17338"
2017,"Christin Stewart","DET","AA",23,136,485,555,0.255670103,124,28,67,0.405797101,3.8408042617597133,0.47605634,0.213872832,0.813333333,6,"17714"
2018,"Josh Lester","DET","AA",23,127,464,539,0.258620689,120,21,71,0.516949152,3.420377707162728,0.51549296,0.167630057,0.945945945,5,"17737"
2019,"Josh Lester","DET","AA",24,106,394,442,0.223350253,88,17,52,0.378640776,2.0064935025,0.4916388,0.170068027,0.525,1,"17737"
2017,"DJ Stewart","BAL","AA",23,126,457,540,0.277899343,127,21,80,0.747126436,5.490426060436256,0.38829787,0.211956521,1.283464566,12,"17766"
2019,"Tyler Nevin","COL","AA",22,130,466,540,0.251072961,117,13,60,0.722222222,3.7558256180313823,0.46335079,0.168865435,1.086092715,4,"17893"
2018,"Brendan Rodgers","COL","AA",21,95,357,402,0.274509803,98,17,49,0.394736842,5.225997181032784,0.47916667,0.194945848,1.103773584,9,"17907"
2018,"Sam Hilliard","COL","AA",24,121,435,484,0.262068965,114,9,58,0.271523178,5.927828901073078,0.42307692,0.192857142,1.237623762,2,"17954"
2019,"Hoy Park","NYY","AA",23,113,416,487,0.271634615,113,3,60,0.626373626,6.29938199797643,0.41741742,0.233846153,2.1125,4,"18027"
2018,"Mark Mathias","CLE","AA",23,117,397,476,0.231738035,92,8,65,0.627659574,5.922863328686398,0.42586751,0.210526315,0.777777777,9,"18032"
2018,"Ka'ai Tom","CLE","AA",24,121,421,484,0.244655581,103,12,60,0.450980392,5.62463464172543,0.38109756,0.202531645,0.909090909,10,"18136"
2019,"Patrick Mazeika","NYM","AA",25,116,413,462,0.244552058,101,16,50,0.415730337,2.571295016083371,0.49249249,0.148606811,0.883561643,6,"18142"
2017,"Kevin Kaczmarski","NYM","AA",25,128,453,531,0.273730684,124,5,66,0.714285714,5.649857529744672,0.40159574,0.198924731,1.811320754,10,"18146"
2018,"Ryan Mountcastle","BAL","AA",21,102,394,428,0.296954314,117,13,63,0.329113924,4.9770836706254515,0.43125,0.199367088,0.992125984,3,"18373"
2018,"Trey Amburgey","NYY","AA",23,125,481,517,0.257796257,124,16,65,0.203703703,5.437956755082181,0.50793651,0.21081081,0.986394557,9,"18425"
2019,"Chris Gittens","NYY","AA",25,115,398,478,0.281407035,112,23,58,0.510791366,1.63504464,0.41287879,0.175097276,1.554216867,5,"18482"
2018,"Ke'Bryan Hayes","PIT","AA",21,117,437,508,0.292906178,128,7,64,0.678571428,6.041905950000204,0.38842975,0.163380281,0.928571428,4,"18577"
2019,"Jose Azocar","DET","AA",23,129,504,538,0.285714285,144,10,65,0.159090909,5.259352102876975,0.33421053,0.210242587,1.616071428,5,"18821"
2018,"Cavan Biggio","TOR","AA",23,132,449,563,0.251670378,113,26,80,0.675675675,5.978524986587724,0.50967742,0.172638436,0.671052631,5,"19252"
2018,"Will Craig","PIT","AA",23,132,480,549,0.247916666,119,20,73,0.328125,4.843637563969029,0.47252747,0.166666666,0.552631578,15,"19267"
2018,"Armando Alvarez","NYY","AA",23,99,359,390,0.26183844,94,11,54,0.520833333,4.4209241337007095,0.50318471,0.204545454,0.788321167,3,"19292"
2018,"Bryan Reynolds","PIT","AA",23,88,331,383,0.302114803,100,7,56,0.589041095,4.440819423188603,0.45075758,0.166666666,0.99074074,3,"19326"
2017,"Yadiel Hernandez","WSN","AA",29,120,397,460,0.292191435,116,12,57,0.848484848,3.3886567897985267,0.35119048,0.219512195,2.324675324,1,"19334"
2018,"Jake Rogers","DET","AA",23,99,352,408,0.21875,77,17,57,0.366071428,5.238231537405864,0.45783133,0.185950413,0.628099173,6,"19452"
2018,"Bo Bichette","TOR","AA",20,131,539,595,0.285714285,154,11,95,0.475247524,7.597547508894527,0.36853933,0.161662817,1.0625,2,"19612"
2018,"Daniel Johnson","WSN","AA",22,89,356,391,0.266853932,95,6,48,0.255555555,8.02689711096767,0.36900369,0.187265917,1.191919191,7,"19643"
2019,"Darick Hall","PHI","AA",23,132,456,535,0.234649122,107,20,69,0.447761194,3.934912682959895,0.45538462,0.170807453,1.007518796,17,"19717"
2019,"Rylan Bannon","BAL","AA",23,110,388,444,0.255154639,99,8,45,0.652777777,4.694137872913383,0.45283019,0.185897435,1.267857142,7,"19768"
2019,"Ryan McKenna","BAL","AA",22,135,488,567,0.231557377,113,9,78,0.487603305,7.158797321800159,0.42592593,0.180555555,1.034482758,7,"19928"
2019,"Luke Williams","PHI","AA",22,125,441,504,0.238095238,105,11,77,0.433628318,7.259171446801485,0.46449704,0.214285714,0.524096385,6,"19931"
2019,"Andres Gimenez","NYM","AA",20,117,432,479,0.25,108,9,54,0.235294117,6.894186902576531,0.40652819,0.161094224,1.464285714,14,"19950"
2019,"Mickey Moniak","PHI","AA",21,119,465,504,0.251612903,117,11,63,0.297297297,7.412083445575027,0.48603352,0.228571428,1.061068702,2,"19956"
2019,"Colton Welker","COL","AA",21,98,353,394,0.252124645,89,10,37,0.470588235,2.6714560521151904,0.45205479,0.188811188,0.933333333,2,"19961"
2019,"Bobby Dalbec","BOS","AA",24,105,359,439,0.233983286,84,20,57,0.618181818,4.139738848405339,0.48015873,0.134693877,0.811965811,11,"19966"
2019,"Jared Oliva","PIT","AA",23,123,447,507,0.277404921,124,6,70,0.403846153,7.710818276172955,0.45714286,0.145400593,1.232558139,11,"19968"
2019,"Tres Barrera","WSN","AA",24,101,357,403,0.249299719,89,8,42,0.52173913,1.8292657358060687,0.48805461,0.18815331,1.137614678,5,"19977"
2019,"Santiago Espinal","TOR","AA",24,94,367,409,0.277929155,102,5,46,0.7,3.713625985357442,0.4875,0.224358974,0.890625,2,"19997"
2019,"Isaac Paredes","DET","AA",20,127,478,552,0.282426778,135,13,63,0.934426229,3.11916470656778,0.47887324,0.203883495,1,11,"20036"
2019,"Bligh Madris","PIT","AA",23,132,457,514,0.260393873,119,8,50,0.434343434,2.814196375775016,0.38736264,0.115168539,0.863905325,2,"20054"
2019,"Alan Trejo","COL","AA",23,125,437,476,0.242562929,106,15,45,0.238095238,2.620403116210799,0.41935484,0.196374622,0.97037037,5,"20056"
2009,"Brad Emaus","TOR","AA",23,137,505,581,0.253465346,128,10,67,0.855072463,4.462194710572686,0.49775785,0.174712643,0.972527472,8,"2020"
2019,"Kevin Smith","TOR","AA",22,116,430,468,0.209302325,90,19,49,0.19205298,4.9088405640777575,0.48409894,0.199288256,0.607142857,4,"20242"
2019,"Ernie Clement","CLE","AA",23,98,394,437,0.261421319,103,1,46,0.787878787,5.482385876112698,0.48238482,0.244382022,1.085271317,7,"20352"
2019,"Luis Garcia Jr.","WSN","AA",19,129,525,553,0.257142857,135,4,66,0.197674418,5.602085014593729,0.36444444,0.184331797,1.583941605,1,"20391"
2008,"Antoan Richardson","SFG","AA",24,123,365,445,0.24109589,88,5,63,0.670731707,8.21641280511783,0.40338983,0.167857142,1.505376344,12,"209"
2010,"Adam Loewen","TOR","AA",26,129,459,537,0.246187363,113,13,70,0.464788732,5.62511527114054,0.4875,0.173501577,1.701030927,9,"2134"
2013,"Adam Loewen","TOR","AA",29,115,431,491,0.269141531,116,15,60,0.456,4.608798905719186,0.44625407,0.235099337,1.333333333,3,"2134"
2010,"Hector Gimenez","PIT","AA",27,94,338,392,0.304733727,103,16,49,0.638888888,3.291253611135727,0.42857143,0.177777777,0.720930232,1,"2172"
2019,"Mason McCoy","BAL","AA",24,105,429,471,0.265734265,114,2,60,0.428571428,6.552590234054071,0.3495702,0.21021021,1.683673469,3,"22232"
2009,"Carlos Santana","CLE","AA",23,130,428,535,0.289719626,124,23,91,1.084337349,3.4489396665954963,0.58988764,0.183381088,0.79245283,7,"2396"
2007,"Brian Barton","CLE","AA",25,106,389,461,0.313624678,122,9,56,0.414141414,5.187971535599225,0.42662116,0.13028169,1.546391752,28,"2408"
2009,"Lucas Duda","NYM","AA",23,110,395,467,0.281012658,111,9,49,0.67032967,2.3221619742033788,0.43269231,0.140522875,0.813793103,5,"2502"
2019,"Vinny Capra","TOR","AA",22,110,388,435,0.229381443,89,3,53,0.397590361,5.640583204407777,0.52258065,0.183333333,0.775362318,5,"25040"
2010,"Chris Parmelee","MIN","AA",22,111,411,463,0.274939172,113,6,51,0.614285714,3.524948520218919,0.45558739,0.257971014,0.984496124,2,"2554"
2011,"Chris Parmelee","MIN","AA",23,142,530,610,0.286792452,152,13,76,0.723404255,3.049492776656544,0.39325843,0.233944954,0.582938388,3,"2554"
2008,"Melvin Dorta","PIT","AA",26,116,403,454,0.285359801,115,7,44,0.720930232,5.373842795309596,0.45576408,0.177464788,0.836477987,4,"2562"
2012,"Ryan Rohlinger","CLE","AA",28,108,353,425,0.235127478,83,7,44,0.864406779,2.1701351955138106,0.44590164,0.175675675,0.967741935,6,"2621"
2008,"Aaron Bates","BOS","AA",24,124,457,530,0.275711159,126,11,61,0.438596491,2.41179653375,0.42528736,0.164705882,1.167938931,18,"2777"
2011,"Johnny Monell","SFG","AA",25,119,386,441,0.248704663,96,10,46,0.516129032,2.146605820473371,0.44966443,0.153583617,1.234234234,3,"2783"
2008,"Travis Snider","TOR","AA",20,98,362,423,0.26519337,96,17,65,0.452173913,2.39470601156202,0.46428571,0.144578313,0.95412844,4,"2830"
2010,"Joe Benson","MIN","AA",22,102,374,423,0.251336898,94,23,65,0.339130434,7.025776991535772,0.51908397,0.198412698,1.244444444,9,"2845"
2011,"Joe Benson","MIN","AA",23,111,400,472,0.285,114,16,69,0.513761467,5.5846326123510455,0.56122449,0.231034482,1.123809523,13,"2845"
2010,"Chris Marrero","WSN","AA",21,141,524,578,0.293893129,154,18,73,0.421568627,1.8766685243303989,0.42154567,0.203791469,1.074074074,5,"2852"
2008,"Luis Montanez","BAL","AA",26,116,451,501,0.334811529,151,26,90,0.571428571,4.865839354216934,0.42424242,0.126614987,1.036144578,6,"2923"
2008,"Luis Alfonso Cruz","PIT","AA",24,105,375,406,0.264,99,6,41,0.558823529,3.1084683262521464,0.42165242,0.137313432,0.596685082,4,"3188"
2007,"Luis Hernandez","BAL","AA",23,92,364,393,0.241758241,88,0,42,0.36,5.941537004548434,0.34567901,0.111821086,1.376068376,1,"3206"
2016,"Julio Borbon","BAL","AA",30,111,424,470,0.275943396,117,6,61,0.610169491,6.735689801947941,0.36533333,0.179271708,2.020618556,2,"3209"
2007,"Argenis Reyes","CLE","AA",24,125,467,503,0.278372591,130,3,65,0.410714285,6.709142197746132,0.41567696,0.117206982,1.854838709,1,"3285"
2011,"Charlie Culberson","SFG","AA",22,137,553,587,0.258589511,143,10,69,0.170542635,5.300713452002736,0.4182243,0.17266187,1.197452229,6,"3298"
2007,"Matt Joyce","DET","AA",22,130,456,514,0.256578947,117,17,61,0.401574803,3.552901698680764,0.48948949,0.166153846,0.662576687,3,"3353"
2007,"Clete Thomas","DET","AA",23,137,528,599,0.28030303,148,8,97,0.536363636,6.343567432118431,0.32705882,0.12990196,1.005649717,7,"3373"
2007,"Trevor Crowe","CLE","AA",23,133,518,589,0.258687258,134,5,87,0.873239436,6.547112750863306,0.36504425,0.13544018,1.659722222,4,"3402"
2008,"Nolan Reimold","BAL","AA",24,139,507,586,0.284023668,144,25,87,0.768292682,4.375180768308309,0.5034642,0.133016627,0.674311926,8,"3441"
2010,"Anthony Rizzo","BOS","AA",20,107,414,467,0.263285024,109,20,66,0.45,3.9817487426703915,0.42679128,0.194267515,0.756944444,2,"3473"
2009,"Nick Gorneault","TOR","AA",30,118,415,457,0.209638554,87,10,51,0.307017543,5.175647606920483,0.49836066,0.148148148,1.181034482,3,"3528"
2007,"Mike Costanzo","PHI","AA",23,137,508,595,0.269685039,137,27,92,0.477707006,3.2585528067533653,0.4929972,0.144886363,0.869565217,7,"3533"
2008,"Bronson Sardinha","CLE","AA",25,88,340,387,0.270588235,92,6,45,0.59090909,4.4513612948568255,0.41785714,0.185454545,1.153846153,2,"3585"
2013,"Kyle Hudson","BAL","AA",26,103,353,421,0.291784702,103,0,66,0.982142857,5.797484347564281,0.37987013,0.165517241,3.481481481,2,"3658"
2007,"Michael Hollimon","DET","AA",25,127,471,552,0.282377919,133,14,91,0.528925619,7.303194938839477,0.51246537,0.120689655,0.636363636,5,"3674"
2011,"Michael Hollimon","MIN","AA",29,97,349,400,0.223495702,78,16,60,0.489361702,5.897215030186879,0.47490347,0.186770428,0.514492753,0,"3674"
2010,"Eric Thames","TOR","AA",23,130,496,573,0.288306451,143,27,95,0.41322314,5.803229499572745,0.43342037,0.175675675,0.859756097,18,"3711"
2010,"Joel Guzman","BAL","AA",25,130,509,563,0.278978388,142,33,87,0.371900826,3.2847606024280673,0.41836735,0.171875,0.975155279,6,"3728"
