Season,Name,Team,Level,Age,G,AB,PA,AVG,H,HR,R,BB/K,Spd,Pull%,LD%,GB/FB,HBP,PlayerId
2013,"Christian Bethancourt","ATL","AA",21,90,358,388,0.276536312,99,12,42,0.280701754,3.7408301735051914,0.514377,0.167213114,1.048387096,2,"10028"
2013,"Tucker Barnhart","CIN","AA",22,98,339,395,0.25958702,88,3,30,0.789473684,2.1659023909179513,0.45172414,0.224561403,1.278350515,3,"10200"
2012,"Scooter Gennett","MIL","AA",22,133,533,573,0.292682926,156,5,66,0.394366197,4.489138246225661,0.35531915,0.192982456,1.343949044,3,"10339"
2008,"Danny Dorn","CIN","AA",23,98,336,388,0.276785714,93,21,64,0.5,4.016674684609026,0.49411765,0.187250996,0.619047619,7,"1050"
2012,"Ryan LaMarre","CIN","AA",23,133,482,558,0.263485477,127,5,68,0.50420168,6.1162044322716635,0.41643836,0.2,1.102189781,10,"10700"
2013,"Ryan LaMarre","CIN","AA",24,126,451,515,0.246119733,111,10,56,0.473118279,5.7670175969824475,0.49728261,0.162464985,1.265151515,11,"10700"
2013,"Arismendy Alcantara","CHC","AA",21,133,494,571,0.27125506,134,15,69,0.496,6.446115150225069,0.46997389,0.180821917,1.231343283,2,"10711"
2012,"Tyler Saladino","CHW","AA",22,112,418,509,0.236842105,99,4,71,0.824175824,7.212629571573844,0.42089552,0.159021406,1.370689655,8,"10807"
2013,"Tyler Saladino","CHW","AA",23,118,424,493,0.228773584,97,5,49,0.593023255,5.870776789499512,0.46857143,0.184523809,1.322033898,6,"10807"
2012,"Todd Cunningham","ATL","AA",23,120,466,519,0.309012875,144,3,77,0.745098039,6.852655665742093,0.41981132,0.160583941,1.346938775,4,"10822"
2014,"Rangel Ravelo","CHW","AA",22,133,476,551,0.308823529,147,11,72,0.727272727,4.616733540854426,0.46585366,0.224438902,1.101351351,9,"10839"
2012,"Phil Gosselin","ATL","AA",23,128,483,547,0.242236024,117,3,55,0.511111111,4.932104396748896,0.40601504,0.144329896,1.338028169,9,"10953"
2013,"Kevin Kiermaier","TBR","AA",23,97,371,417,0.309973045,115,5,65,0.508196721,6.87140932132581,0.45859873,0.167763157,2.085365853,8,"11038"
2013,"Mike Freeman","ARI","AA",25,131,454,536,0.246696035,112,1,61,0.773809523,4.791690735880034,0.36052632,0.216666666,2.279069767,6,"11241"
2012,"Andy Wilkins","CHW","AA",23,116,435,502,0.239080459,104,17,68,0.670212765,3.710127441905578,0.40869565,0.160237388,0.684523809,1,"11251"
2013,"Matt Szczur","CHC","AA",23,128,512,574,0.28125,144,3,78,0.666666666,5.781068509540667,0.44369369,0.156682027,2.238938053,6,"11255"
2013,"Mark Canha","MIA","AA",24,128,425,504,0.272941176,116,13,63,0.529411764,4.524896992346674,0.50598802,0.198113207,1.056451612,15,"11445"
2015,"Willson Contreras","CHC","AA",23,126,454,521,0.332599118,151,8,71,0.919354838,3.7332040370427837,0.46717172,0.213917525,2.177083333,7,"11609"
2008,"Chris Valaika","CIN","AA",22,97,379,417,0.300791556,114,11,58,0.378378378,4.104873381783197,0.38141026,0.217821782,0.958677685,3,"1165"
2013,"Christian Villanueva","CHC","AA",22,133,490,542,0.261224489,128,19,60,0.29059829,3.2580120265807864,0.53141361,0.181333333,0.696132596,9,"11738"
2013,"J.T. Realmuto","MIA","AA",22,106,368,416,0.239130434,88,5,41,0.529411764,5.404283245438011,0.46254072,0.194719471,1.085470085,5,"11739"
2014,"J.T. Realmuto","MIA","AA",23,97,375,423,0.298666666,112,8,66,0.694915254,7.329503515313215,0.44375,0.205696202,1.241071428,3,"11739"
2013,"Jason Rogers","MIL","AA",25,133,481,549,0.27027027,130,22,69,0.686046511,3.9524385573194825,0.54455446,0.159090909,1.08125,1,"11773"
2014,"Noel Cuevas","LAD","AA",22,131,425,471,0.230588235,98,7,50,0.336956521,6.0260084055101615,0.4622093,0.204968944,1.415094339,2,"11894"
2013,"Joc Pederson","LAD","AA",21,123,439,519,0.277904328,122,22,81,0.614035087,6.387456446790698,0.45592705,0.169753086,1.152,5,"11899"
2016,"Yefri Perez","MIA","AA",25,84,328,377,0.259146341,85,1,49,0.59090909,7.447630967148617,0.39483395,0.15,2.112676056,1,"12090"
2014,"Ryan Brett","TBR","AA",22,107,422,459,0.303317535,128,8,64,0.324324324,7.424133581224838,0.48033708,0.150289017,1.370967741,5,"12138"
2015,"Max Kepler","MIN","AA",22,112,407,482,0.321867321,131,9,76,1.063492063,7.180906063819242,0.42450142,0.238372093,0.969924812,2,"12144"
2013,"Nick Ahmed","ARI","AA",23,136,487,538,0.23613963,115,4,58,0.458333333,6.759723735523623,0.51990632,0.181598062,1.194805194,5,"12147"
2014,"Kyle Kubitza","ATL","AA",23,132,440,529,0.295454545,130,8,76,0.578947368,7.055778636913907,0.41214058,0.208469055,1.405940594,7,"12148"
2014,"Jake Hager","TBR","AA",21,114,447,490,0.270693512,121,4,41,0.329670329,3.7331699187907974,0.48767123,0.195402298,1.222222222,2,"12198"
2014,"Scott Schebler","LAD","AA",23,135,489,560,0.280163599,137,28,82,0.409090909,6.41885707886491,0.49608355,0.195767195,1.096551724,22,"12225"
2014,"Kevan Smith","CHW","AA",26,106,389,449,0.290488431,113,10,45,0.676470588,2.786412858783538,0.41717791,0.19047619,1.55,9,"12284"
2014,"Taylor Motter","TBR","AA",24,119,451,505,0.274944567,124,16,60,0.478873239,5.232433426501373,0.51020408,0.151436031,1.11038961,5,"12399"
2015,"Tyler Smith","SEA","AA",23,121,443,520,0.270880361,120,3,40,0.717647058,3.647579644928819,0.49326146,0.213068181,1.451327433,3,"12490"
2013,"Marcus Semien","CHW","AA",22,105,393,484,0.290076335,114,15,90,1.272727272,7.019450871379776,0.49386503,0.242902208,0.93548387,4,"12533"
2014,"Nick Ramirez","MIL","AA",24,133,490,552,0.230612244,113,19,71,0.361842105,4.026277544236919,0.51169591,0.165680473,0.867549668,4,"12575"
2015,"Nick Ramirez","MIL","AA",25,131,432,501,0.243055555,105,14,63,0.556521739,2.6600186835181185,0.41538462,0.210031347,0.691275167,1,"12575"
2014,"O'Koyea Dickson","LAD","AA",24,126,461,520,0.268980477,124,17,71,0.567164179,4.079645404686762,0.41396509,0.152671755,0.556074766,14,"12677"
2019,"Dillon Thomas","MIL","AA",26,131,449,504,0.265033407,119,13,62,0.31060606,6.76651569475643,0.3875,0.171974522,1.321428571,11,"12719"
2015,"Socrates Brito","ARI","AA",22,129,490,522,0.3,147,9,70,0.345238095,7.2481731951785235,0.39460784,0.2,1.417910447,1,"12944"
2013,"Mikie Mahtook","TBR","AA",23,132,511,568,0.252446183,129,7,71,0.421568627,7.3825552256869695,0.47688564,0.192982456,1.19047619,10,"13130"
2017,"Jose Briceno","LAA","AA",24,92,351,378,0.193732193,68,9,34,0.315068493,4.894476319855501,0.43617021,0.166064981,0.763358778,0,"13151"
2015,"Jorge Polanco","MIN","AA",21,95,394,431,0.289340101,114,6,55,0.555555555,5.521772016388077,0.52852853,0.272727272,1.424242424,0,"13152"
2015,"Tyler Goeddel","TBR","AA",22,123,473,533,0.279069767,132,12,68,0.489795918,7.335521193563617,0.46981627,0.217741935,1.694444444,6,"13180"
2015,"Orlando Arcia","MIL","AA",20,129,512,552,0.306640625,157,8,74,0.410958904,6.964500588567616,0.50782998,0.205542725,1.263157894,3,"13185"
2015,"Michael Reed","MIL","AA",22,93,313,377,0.277955271,87,5,43,0.6625,7.003708181055345,0.40740741,0.220338983,1.216867469,3,"13228"
2016,"Zach Vincej","CIN","AA",25,121,399,438,0.280701754,112,3,45,0.294117647,4.366091008197569,0.46273292,0.274760383,1.182692307,6,"13269"
2014,"Richie Shaffer","TBR","AA",23,119,425,490,0.22117647,94,19,58,0.487179487,5.24608085880358,0.54662379,0.15409836,0.75510204,5,"13271"
2014,"Darnell Sweeney","LAD","AA",23,132,490,586,0.287755102,141,14,88,0.658119658,5.309586867961035,0.43556701,0.211229946,1.153284671,5,"13284"
2014,"Jake Lamb","ARI","AA",23,103,374,439,0.320855614,120,14,60,0.5,4.410569587813573,0.42605634,0.214285714,0.964285714,6,"13329"
2014,"Luke Maile","TBR","AA",23,97,351,393,0.264957264,93,5,43,0.460526315,3.8122993560507825,0.42960289,0.224264705,1.06862745,5,"13355"
2015,"Jesse Winker","CIN","AA",21,123,443,526,0.282167042,125,13,69,0.891566265,3.915323897314419,0.44903581,0.194986072,1.49137931,6,"13590"
2014,"Ketel Marte","SEA","AA",20,109,443,472,0.302483069,134,2,63,0.292307692,7.081448774605038,0.48195876,0.195710455,1.803738317,1,"13613"
2015,"Tyrone Taylor","MIL","AA",21,128,454,504,0.259911894,118,3,48,0.563636363,4.450529665638663,0.47688564,0.188442211,1.669421487,5,"13675"
2016,"Tyrone Taylor","MIL","AA",22,134,465,519,0.232258064,108,9,51,0.520547945,3.89668251802307,0.5164557,0.178756476,1.113333333,9,"13675"
2015,"Seth Mejias-Brean","CIN","AA",24,122,405,475,0.24691358,100,6,41,0.65625,5.079352383491156,0.42675159,0.202614379,1.870588235,4,"13905"
2014,"Patrick Kivlehan","SEA","AA",24,104,377,431,0.299734748,113,11,60,0.564102564,6.261940609757926,0.47213115,0.155115511,1.169491525,4,"13910"
2007,"Cory Aldridge","CHW","AA",28,124,421,500,0.258907363,109,9,60,0.598290598,4.604907151003099,0.49677419,0.188925081,0.791366906,3,"1405"
2015,"Rio Ruiz","ATL","AA",21,127,420,489,0.233333333,98,5,48,0.670212765,2.5048619507071876,0.34848485,0.186335403,1.847826086,1,"14103"
2015,"Albert Almora Jr.","CHC","AA",21,106,405,452,0.271604938,110,6,69,0.680851063,5.941770995752067,0.4375,0.202816901,1.096296296,4,"14109"
2016,"Tim Lopes","SEA","AA",22,131,510,581,0.284313725,145,1,74,0.613636363,6.455748530670775,0.38709677,0.161057692,2.455445544,7,"14137"
2017,"Andrew Velazquez","TBR","AA",22,108,374,414,0.235294117,88,9,49,0.267857142,6.799520228783404,0.37918216,0.239382239,1.525641025,3,"14196"
2017,"Joey Meneses","ATL","AA",25,108,360,401,0.291666666,105,9,44,0.469135802,1.15031982125,0.36298932,0.226277372,2.261538461,1,"14366"
2017,"Gabriel Guerrero","CIN","AA",23,132,501,543,0.273453093,137,7,61,0.330097087,3.6513663637974005,0.382134,0.213197969,1.403100775,3,"14528"
2017,"David Bote","CHC","AA",24,127,470,536,0.272340425,128,14,65,0.485148514,4.306647698371051,0.40641711,0.133879781,1.515873015,12,"14593"
2016,"Brett Phillips","MIL","AA",22,124,441,517,0.229024943,101,16,60,0.435064935,5.70249695444086,0.46075085,0.185314685,1.008620689,2,"14735"
2016,"Phillip Ervin","CIN","AA",23,123,419,505,0.238663484,100,13,71,0.738636363,6.871337606859288,0.45074627,0.206790123,0.848920863,18,"14738"
2015,"Jacob May","CHW","AA",23,98,389,432,0.275064267,107,2,47,0.397260273,5.70628134601558,0.45201238,0.2,2.23076923,3,"14876"
2016,"Johan Camargo","ATL","AA",22,126,446,491,0.266816143,119,4,46,0.292682926,3.8615023174126644,0.42894737,0.220385674,1.338842975,1,"14950"
2016,"Victor Caratini","CHC","AA",22,115,412,480,0.291262135,120,6,57,0.675,3.351407348973925,0.44705882,0.207100591,1.88172043,6,"14968"
2015,"Johnny Field","TBR","AA",23,116,432,491,0.254629629,110,14,68,0.330275229,6.937433217303575,0.52567976,0.263157894,0.950819672,15,"15048"
2015,"Ian Miller","SEA","AA",23,87,347,384,0.253602305,88,0,40,0.547169811,7.164124446598757,0.42192691,0.179310344,2.4,1,"15156"
2016,"Ian Miller","SEA","AA",24,114,430,494,0.253488372,109,0,64,0.833333333,8.612071503839982,0.37209302,0.166666666,1.924528301,7,"15156"
2016,"Mitch Garver","MIN","AA",25,95,358,407,0.25698324,92,11,44,0.5,1.7561906001671592,0.41726619,0.218518518,0.990566037,1,"15161"
2017,"Josh VanMeter","CIN","AA",22,132,475,538,0.254736842,121,5,45,0.53,4.282906416452209,0.44270833,0.228723404,1.148148148,1,"15170"
2015,"Tim Anderson","CHW","AA",22,125,513,550,0.311890838,160,5,79,0.210526315,8.568120399608592,0.48029557,0.217721518,1.971153846,7,"15172"
2016,"Dustin Peterson","ATL","AA",21,132,524,578,0.282442748,148,12,65,0.45,3.5612287292658196,0.4088785,0.248210023,1.157534246,5,"15189"
2016,"Jake Bauers","TBR","AA",20,135,493,581,0.273833671,135,14,79,0.820224719,3.9139492927441637,0.44309927,0.216216216,1.071428571,6,"15194"
2015,"Stuart Turner","MIN","AA",23,98,327,379,0.22324159,73,4,40,0.652173913,4.06198149740454,0.42911877,0.24015748,1.325301204,4,"15207"
2016,"Brandon Dixon","CIN","AA",24,118,419,461,0.260143198,109,16,61,0.218978102,5.176227477846364,0.43598616,0.18505338,0.87704918,6,"15214"
2016,"Zack Granite","MIN","AA",23,127,526,584,0.294676806,155,4,86,0.976744186,8.177951230225432,0.39756592,0.186974789,2.225,3,"15343"
2015,"Nate Orf","MIL","AA",25,127,424,511,0.273584905,116,2,65,0.9,4.638358577880824,0.4739726,0.228813559,1.275,11,"15407"
2017,"Aristides Aquino","CIN","AA",23,131,459,504,0.215686274,99,17,54,0.268965517,6.026952550206625,0.46835443,0.187898089,0.808510638,4,"15482"
2018,"Aristides Aquino","CIN","AA",24,114,404,445,0.240099009,97,20,49,0.3125,3.3158769382965287,0.50340136,0.211805555,0.876033057,4,"15482"
2017,"Victor Reyes","ARI","AA",22,126,479,516,0.292275574,140,4,59,0.3375,5.734102106957532,0.37376238,0.173366834,1.653225806,3,"15487"
2017,"Justin Williams","TBR","AA",21,96,366,409,0.300546448,110,14,53,0.536231884,4.8248072040813685,0.44224422,0.220735785,2.28169014,2,"15490"
2017,"Jamie Westbrook","ARI","AA",22,104,377,409,0.265251989,100,8,38,0.372093023,3.4370643647122843,0.48235294,0.170149253,0.944055944,8,"15504"
2018,"Jamie Westbrook","ARI","AA",23,107,408,443,0.286764705,117,15,65,0.338028169,5.099140247370567,0.46764706,0.195121951,1,7,"15504"
2019,"Jamie Westbrook","ARI","AA",24,98,342,388,0.269005847,92,13,51,0.470588235,2.7993350359504348,0.45,0.151851851,0.908333333,8,"15504"
2016,"Jamie Westbrook","ARI","AA",21,122,435,473,0.262068965,114,5,50,0.433333333,4.272705239614478,0.47354497,0.181571815,1.43548387,6,"15504"
2015,"Jacob Hannemann","CHC","AA",24,112,434,485,0.232718894,101,6,60,0.28318584,8.168411330192136,0.41741742,0.180685358,1.007633587,5,"15644"
2016,"Tyler O'Neill","SEA","AA",21,130,492,575,0.292682926,144,24,68,0.413333333,5.061425763163984,0.42977528,0.181818181,0.788819875,9,"15711"
2017,"Johnny Davis","MIL","AA",27,133,505,553,0.263366336,133,5,63,0.302521008,7.586661301019394,0.40712468,0.184210526,2.56321839,3,"15830"
2014,"Austin Nola","MIA","AA",24,134,499,595,0.258517034,129,1,68,0.819148936,4.631928776367173,0.32360097,0.17293233,1.538461538,12,"15941"
2017,"Travis Demeritte","ATL","AA",22,124,458,511,0.231441048,106,15,62,0.365671641,4.990144436190484,0.37804878,0.215873015,0.885496183,1,"15958"
2018,"Travis Demeritte","ATL","AA",23,128,428,494,0.221962616,95,17,69,0.407142857,5.8314433718113055,0.40273038,0.199300699,0.846774193,4,"15958"
2016,"Willy Adames","TBR","AA",20,132,486,568,0.273662551,133,11,89,0.611570247,6.187358346168987,0.45283019,0.238888888,1.192,4,"15986"
2016,"Kean Wong","TBR","AA",21,117,446,492,0.275784753,123,5,52,0.430555555,3.945405355178849,0.34895833,0.213513513,1.91,2,"15994"
2017,"Kevin Cron","ARI","AA",24,138,515,588,0.283495145,146,25,76,0.417910447,1.981916396279137,0.43846154,0.192802056,0.602040816,8,"16211"
2016,"Kevin Cron","ARI","AA",23,127,465,510,0.221505376,103,26,60,0.246268656,3.352904245836923,0.51335312,0.165165165,0.588571428,6,"16211"
2016,"Alex Blandino","CIN","AA",23,113,401,465,0.231920199,93,8,52,0.48245614,4.090563438710464,0.4982699,0.229965156,1.232323232,7,"16271"
2017,"Nick Ciuffo","TBR","AA",22,102,371,417,0.245283018,91,7,42,0.442105263,3.1018391218413415,0.40714286,0.227106227,1.221052631,0,"16291"
2017,"Nick Gordon","MIN","AA",21,122,519,578,0.269749518,140,9,80,0.395522388,6.324859904494525,0.44702842,0.276595744,1.428571428,4,"16337"
2018,"Brian Navarreto","MIN","AA",23,97,357,380,0.246498599,88,4,37,0.245614035,1.8814089252627066,0.50165017,0.248322147,1.545454545,6,"16398"
2016,"Jacob Nottingham","MIL","AA",21,112,415,456,0.233734939,97,11,46,0.210144927,3.9116866265218775,0.47686833,0.203636363,0.921052631,8,"16448"
2017,"Jacob Nottingham","MIL","AA",22,101,325,385,0.209230769,68,9,37,0.425287356,4.849117630923471,0.41322314,0.163090128,0.710526315,20,"16448"
2018,"Shed Long Jr.","CIN","AA",22,126,452,522,0.261061946,118,12,75,0.463414634,6.547275551747772,0.39039039,0.182662538,2.069767441,8,"16542"
2017,"Jason Vosler","CHC","AA",23,129,452,531,0.241150442,109,21,70,0.441666666,3.2361643552582846,0.4408284,0.145400593,0.540106951,20,"16686"
2007,"Enrique Cruz","CIN","AA",25,128,484,539,0.266528925,129,7,60,0.362068965,4.425482530375237,0.48421053,0.190735694,1.152173913,0,"1673"
2016,"Braxton Lee","TBR","AA",22,110,387,431,0.209302325,81,0,35,0.517241379,5.04735110853653,0.24561404,0.164596273,3.203125,2,"16839"
2016,"Eddy Alvarez","CHW","AA",26,104,395,463,0.263291139,104,6,51,0.605263157,4.593340508560814,0.42215569,0.203821656,1.659574468,2,"16959"
2017,"Eddy Alvarez","CHW","AA",27,92,329,398,0.234042553,77,4,45,0.753424657,4.2573382521816185,0.4280303,0.212598425,1.247191011,4,"16959"
2018,"Monte Harrison","MIA","AA",22,136,521,583,0.239923224,125,19,85,0.204651162,6.831682062722675,0.47588424,0.171717171,1.46,14,"17216"
2009,"Scott Cousins","FLA","AA",24,130,482,533,0.263485477,127,12,60,0.392523364,7.297336731603585,0.43193717,0.210242587,0.915032679,3,"173"
2019,"Jose Siri","CIN","AA",23,101,366,405,0.25136612,92,11,46,0.261904761,5.547310748065234,0.4244898,0.195833333,1.193181818,1,"17452"
2018,"Troy Stokes Jr.","MIL","AA",22,129,467,551,0.23340471,109,19,74,0.44217687,7.266561170879098,0.54012346,0.172523961,0.761904761,15,"17478"
2017,"Blake Trahan","CIN","AA",23,136,455,526,0.221978021,101,2,55,0.634146341,3.8286732200340032,0.38441558,0.179836512,1.6875,7,"17588"
2016,"JT Riddle","MIA","AA",24,101,389,429,0.277634961,108,3,49,0.458333333,5.016832931545322,0.37846154,0.215873015,1.494949494,0,"17642"
2019,"Vimael Machin","CHC","AA",25,117,422,498,0.293838862,124,6,47,1.105263157,3.5183506767314654,0.36461126,0.195652173,1.04137931,5,"17684"
2018,"Jake Cronenworth","TBR","AA",24,108,418,470,0.253588516,106,4,75,0.623188405,7.472802384027085,0.38202247,0.245664739,1.806451612,3,"18036"
2017,"Dylan Moore","ATL","AA",24,122,421,482,0.206650831,87,7,49,0.46875,3.5463543155912345,0.36336336,0.20743034,1.169491525,7,"18042"
2007,"Prentice Redman","SEA","AA",27,93,343,406,0.244897959,84,13,44,0.623376623,3.8804851670189215,0.52189781,0.183908045,0.613636363,8,"1811"
2017,"Nathan Lukes","TBR","AA",22,98,359,404,0.270194986,97,3,46,0.450704225,4.948728974804798,0.40939597,0.18815331,1.198113207,3,"18123"
2018,"Nathan Lukes","TBR","AA",23,115,435,484,0.278160919,121,6,62,0.333333333,5.290508406626574,0.39660057,0.230320699,1.181818181,6,"18123"
2017,"LaMonte Wade Jr.","MIN","AA",23,117,424,519,0.29245283,124,7,74,1.070422535,5.1078539303732615,0.41416894,0.236619718,1.053030303,5,"18126"
2018,"Brett Sullivan","TBR","AA",24,111,421,466,0.266033254,112,7,47,0.618181818,5.581377077303467,0.424,0.227642276,1.08029197,4,"18217"
2019,"Brett Sullivan","TBR","AA",25,102,364,403,0.28021978,102,10,53,0.666666666,7.168805506593181,0.51234568,0.203125,1.007874015,0,"18217"
2016,"Austin Dean","MIA","AA",22,130,480,536,0.2375,114,11,60,0.436363636,3.7109091187478267,0.45092838,0.189041095,1.069930069,2,"18288"
2016,"Dansby Swanson","ATL","AA",22,84,333,377,0.261261261,87,8,54,0.492957746,6.357775325232443,0.44318182,0.225680933,1.117021276,7,"18314"
2019,"Travis Blankenhorn","MIN","AA",22,93,388,410,0.278350515,108,18,50,0.193548387,5.623650239537967,0.48821549,0.188356164,1.346534653,2,"18395"
2017,"Joe McCarthy","TBR","AA",23,127,454,554,0.284140969,129,7,76,0.957446808,6.885349263220753,0.41712707,0.212290502,0.807692307,7,"18399"
2018,"Trent Grisham","MIL","AA",21,107,335,405,0.23283582,78,7,45,0.724137931,5.085193478091737,0.42857143,0.129554655,0.885964912,2,"18564"
2019,"Jahmai Jones","LAA","AA",21,130,482,544,0.234439834,113,5,66,0.458715596,4.647105557769689,0.4488189,0.173796791,1.06,4,"18872"
2018,"Danny Mendick","CHW","AA",24,132,453,529,0.247240618,112,14,62,0.633333333,4.156355069817199,0.5483871,0.21369863,0.952380952,10,"18889"
2019,"Lucius Fox","TBR","AA",21,104,365,431,0.230136986,84,3,60,0.595505617,8.584684425071686,0.40860215,0.255555555,1.753424657,9,"18899"
2018,"Corey Ray","MIL","AA",23,135,532,600,0.238721804,127,27,86,0.34090909,8.004908586836276,0.44537815,0.2,0.854304635,7,"19170"
2018,"Zack Collins","CHW","AA",23,122,418,531,0.23444976,98,15,58,0.639240506,3.6378624327804117,0.44981413,0.243445692,0.771929824,3,"19181"
2018,"Trent Giambrone","CHC","AA",24,116,398,456,0.251256281,100,17,56,0.516853932,5.814082965684847,0.48895899,0.149837133,0.877697841,4,"19250"
2019,"Stone Garrett","MIA","AA",23,119,412,439,0.242718446,100,14,55,0.141732283,6.631790054479253,0.42857143,0.211469534,0.705426356,9,"19273"
2018,"Nick Solak","TBR","AA",23,126,478,565,0.282426778,135,19,91,0.607142857,6.0660305154283165,0.45283019,0.166666666,1.699115044,14,"19294"
2010,"Carlos Triunfel","SEA","AA",20,129,470,498,0.257446808,121,7,51,0.24074074,3.0981201766603643,0.41176471,0.167487684,1.347222222,7,"193"
2011,"Carlos Triunfel","SEA","AA",21,105,395,433,0.281012658,111,6,45,0.352112676,3.5526222623451185,0.47865854,0.227129337,1.45,10,"193"
2019,"Weston Wilson","MIL","AA",24,127,445,510,0.231460674,103,19,70,0.522522522,5.604962686224273,0.55621302,0.145454545,1.369747899,4,"19358"
2018,"Lucas Erceg","MIL","AA",23,123,463,508,0.248380129,115,13,52,0.451219512,3.079417891950934,0.4119171,0.219895287,0.874213836,3,"19360"
2019,"Cooper Hummel","MIL","AA",24,121,342,419,0.248538011,85,17,62,0.62,4.88354036002878,0.45081967,0.201680672,1.065217391,14,"19458"
2018,"Zack Short","CHC","AA",23,124,436,524,0.22706422,99,17,68,0.602941176,4.444701139945325,0.40863787,0.194630872,0.481481481,5,"19562"
2018,"Brent Rooker","MIN","AA",23,130,503,568,0.254473161,128,22,72,0.373333333,4.889446048766967,0.44692737,0.257142857,0.870503597,5,"19627"
2019,"Jack Kruger","LAA","AA",24,92,346,380,0.239884393,83,3,28,0.347826086,2.442580056880172,0.40569395,0.163043478,1.40625,7,"19634"
2009,"Desmond Jennings","TBR","AA",22,100,383,442,0.315926892,121,8,69,0.923076923,8.44622367387659,0.48358209,0.178461538,1.20661157,5,"1965"
2018,"Mike Brosseau","TBR","AA",24,104,370,417,0.262162162,97,13,53,0.391891891,5.872422278916106,0.46052632,0.241496598,0.81300813,10,"19683"
2019,"Joe Dunand","MIA","AA",23,130,462,525,0.242424242,112,5,44,0.319327731,2.6573411890983145,0.40793201,0.177650429,1.064748201,15,"19727"
2019,"Jhonny Pereda","CHC","AA",23,98,344,398,0.241279069,83,2,28,0.89090909,1.8144799629254533,0.37800687,0.170731707,1.833333333,1,"19802"
2019,"Drew Ellis","ARI","AA",23,118,379,451,0.234828496,89,14,57,0.577981651,1.8993015089367997,0.48727273,0.164233576,0.477419354,3,"19873"
2019,"Tristan Gray","TBR","AA",23,122,418,495,0.224880382,94,17,59,0.663043478,4.42094643653382,0.46846847,0.213414634,0.664516129,9,"19877"
2019,"Pavin Smith","ARI","AA",23,123,440,507,0.29090909,128,12,62,0.967213114,4.226983954954111,0.39793282,0.187335092,1.2,0,"19892"
2019,"Gavin Sheets","CHW","AA",23,126,464,527,0.267241379,124,16,56,0.545454545,2.7918435366032877,0.42162162,0.18852459,1.076923076,4,"19901"
2019,"Daulton Varsho","ARI","AA",22,108,396,452,0.30050505,119,18,85,0.666666666,7.227741141170931,0.40356083,0.139393939,0.82051282,10,"19918"
2019,"Cristian Pache","ATL","AA",20,104,392,433,0.278061224,109,11,50,0.326923076,5.423601005158686,0.56896552,0.214788732,1.009009009,4,"19948"
2019,"Josh Lowe","TBR","AA",21,121,448,519,0.252232142,113,18,70,0.446969696,6.831756489120042,0.38509317,0.231012658,0.854961832,3,"19953"
2019,"Blake Rutherford","CHW","AA",22,118,438,480,0.264840182,116,7,50,0.313559322,4.9547327143386255,0.42073171,0.198142414,1.616161616,0,"19957"
2019,"Taylor Trammell","CIN","AA",21,94,318,381,0.235849056,75,6,47,0.627906976,6.469682487644397,0.43459916,0.171673819,0.949494949,4,"19960"
2019,"Miles Mastrobuoni","TBR","AA",23,107,381,430,0.299212598,114,4,57,0.512195121,6.021958762616928,0.37581699,0.27027027,1.88,0,"20017"
2019,"Brian Miller","MIA","AA",23,120,449,495,0.265033407,119,2,52,0.456790123,6.260446113316152,0.49597855,0.189560439,1.478991596,5,"20047"
2019,"Brandon Marsh","LAA","AA",21,96,360,412,0.3,108,7,48,0.510869565,5.245439773345799,0.38148148,0.15530303,1.593023255,3,"20202"
2019,"Alex Kirilloff","MIN","AA",21,94,375,411,0.282666666,106,9,47,0.381578947,4.05489641149315,0.45182724,0.211409395,1.5,6,"20325"
2019,"Luis Gonzalez","CHW","AA",23,126,473,535,0.247357293,117,9,63,0.528089887,5.682670595297076,0.40909091,0.19121447,1.407692307,5,"20332"
2019,"Jared Young","CHC","AA",23,123,455,504,0.235164835,107,5,44,0.311320754,3.488707871855106,0.45378151,0.1747851,1.25,9,"20404"
2019,"Drew Waters","ATL","AA",20,108,420,454,0.319047619,134,5,63,0.231404958,6.7907904126062775,0.43189369,0.246621621,1.593023255,4,"20505"
2013,"Hector Gomez","MIL","AA",25,113,368,406,0.195652173,72,2,23,0.233766233,3.5087090468876623,0.50328947,0.154385964,1.059829059,3,"2264"
2009,"Josh Bell","LAD","AA",22,94,334,391,0.296407185,99,11,47,0.714285714,2.9865816658619186,0.47037037,0.205992509,1.382022471,2,"2510"
2009,"Bryan Petersen","FLA","AA",23,121,431,494,0.296983758,128,7,64,0.757575757,5.68560438955093,0.45454545,0.177419354,0.900621118,4,"2567"
2009,"Zack Cozart","CIN","AA",23,131,462,541,0.261904761,121,10,72,0.724137931,4.855692511395301,0.45811518,0.208556149,1.084507042,10,"2616"
2010,"Brandon Guyer","CHC","AA",24,102,369,410,0.344173441,127,13,76,0.529411764,8.752776840569227,0.46296296,0.177777777,0.786206896,7,"2636"
2012,"Rafael Ynoa","LAD","AA",24,113,421,493,0.277909738,117,0,58,0.828571428,6.0454237679949685,0.49175824,0.197707736,1.393162393,1,"2832"
2013,"Rafael Ynoa","LAD","AA",25,128,484,543,0.266528925,129,6,56,0.739130434,4.029958413958198,0.4608076,0.18581907,1.296551724,1,"2832"
2014,"Cedric Hunter","ATL","AA",26,120,400,470,0.295,118,14,60,1.076923076,5.174968644563693,0.57183099,0.151428571,0.833333333,7,"2833"
